label,class_0,class_1,class_2,class_3,class_4,class_5
2,2.171595951949712e-05,1.0175309398618992e-05,0.9995231628417969,5.601540760835633e-05,0.0003415515529923141,4.733377863885835e-05
0,1.0,4.3694452929161996e-15,2.2179742851374806e-12,8.767185111571707e-13,1.0773300883053119e-15,3.7888653802928274e-13
5,1.2947069080837537e-05,0.020904168486595154,2.7515827127899684e-07,6.051658147043781e-06,5.302009054020118e-09,0.979076623916626
4,0.00027294986648485065,4.218190497340402e-06,4.860509307036409e-06,0.0012264472898095846,0.998490571975708,9.347667742076737e-07
5,5.7930620300794544e-08,3.9814204910726403e-07,2.9438135698001133e-06,4.044824208904174e-07,1.2236557722644648e-06,0.9999951124191284
0,0.9999879598617554,4.562919457384851e-06,4.035388556644648e-08,1.138949841106296e-07,1.7971842763975232e-11,7.362004907918163e-06
5,2.607660644571297e-05,4.9132351705338806e-05,5.0025344535242766e-05,0.0024937326088547707,2.1505816221178975e-06,0.997378945350647
3,2.135421527782455e-05,1.6297242837026715e-05,0.00011875174095621333,0.9996020197868347,0.00016468550893478096,7.685578748350963e-05
5,1.39425592351472e-05,0.025707345455884933,2.356034929107409e-05,0.0006768511957488954,9.255738405045122e-06,0.9735690951347351
4,2.2369231373886578e-05,8.262964001914952e-06,4.112858277949272e-06,0.19887706637382507,0.8010852932929993,2.9266868750710273e-06
4,5.8067700592800975e-05,1.395694289385574e-05,7.113429455785081e-05,0.003701656823977828,0.9961473941802979,7.784723493386991e-06
2,2.2245762920647394e-06,6.552631930389907e-06,0.9999374151229858,1.6825975762913004e-05,2.061492887150962e-05,1.6328664059983566e-05
1,5.719272303394973e-05,0.998849630355835,0.0007062516524456441,4.0945269574876875e-05,0.00021881828433834016,0.00012718817743007094
5,1.6376921848859638e-05,1.1479924978630152e-05,1.5449430065928027e-05,3.139072941849008e-05,2.2072808860684745e-05,0.9999033212661743
1,1.2105848554710974e-06,0.9999359846115112,1.575010537635535e-05,1.6483694707858376e-05,1.7304606103607512e-07,3.0391684049391188e-05
5,1.635616172279697e-05,0.0005536656826734543,5.974692976451479e-05,0.0003432082012295723,1.7807486074161716e-05,0.9990091323852539
1,6.765387752238894e-07,0.999783456325531,4.9412474254495464e-06,2.9921559985268686e-07,7.09472232074404e-08,0.00021053259843029082
2,0.0004066122928634286,0.00022257366799749434,0.9542213678359985,0.008278773166239262,0.03667440265417099,0.00019620489911176264
5,0.00016061862697824836,7.253798230522079e-06,5.931307441642275e-06,5.052043434261577e-06,1.3384437806962524e-06,0.999819815158844
5,0.00010052423749584705,0.00015607317618560046,1.9985425751656294e-05,0.12377730011940002,0.0032566143199801445,0.8726895451545715
4,5.873803092981689e-05,0.0018959632143378258,9.0067214841838e-06,0.8692550659179688,0.12871363759040833,6.762924022041261e-05
3,1.2128476001294075e-08,7.225755105366716e-09,3.626074430940207e-06,0.9999856948852539,9.759080057847314e-06,9.60926740845025e-07
3,4.0870375528356817e-07,1.2027464890707051e-06,1.8114054682882852e-06,0.9994693398475647,0.0005212089163251221,6.0833676798210945e-06
1,0.00028826750349253416,0.8204807043075562,0.10922271013259888,0.0018669450655579567,0.05796260014176369,0.010178642347455025
1,1.0052400511995074e-07,0.9999675750732422,1.1960677511524409e-05,2.5132897008006694e-06,9.78203829049562e-08,1.776812132447958e-05
5,1.1914414244529326e-05,0.036878880113363266,4.037761755171232e-05,5.4409887525253e-05,1.0987921541527612e-06,0.9630133509635925
4,0.02143033780157566,0.0007364123594015837,0.015160098671913147,0.01670813001692295,0.9446298480033875,0.0013351533561944962
3,6.162344106996898e-06,3.474159029792645e-06,0.00013745343312621117,0.9795178174972534,0.020333794876933098,1.3365353197514196e-06
0,1.0,1.7234972130020232e-11,1.4061831126593871e-12,1.1742916751836252e-12,2.31124692240479e-16,1.931618476280761e-10
3,4.409111170389224e-06,7.899283082224429e-05,0.0018577618757262826,0.9948569536209106,0.0031167962588369846,8.50357100716792e-05
3,1.4937147341242962e-07,1.0907972303186853e-08,5.629918859995087e-07,0.9999778270721436,2.0701461835415103e-05,6.952492981326941e-07
2,7.185533831943758e-06,4.526835709839361e-06,0.9999344348907471,1.3729986676480621e-05,2.143499614248867e-06,3.797223325818777e-05
1,5.392006414695061e-07,0.9996404647827148,0.0003084557829424739,1.200015731228632e-06,6.964286285437993e-07,4.861925117438659e-05
4,0.001082838512957096,0.0003309968742541969,0.0017009783769026399,0.28476834297180176,0.7119557857513428,0.000160966141265817
1,0.0007914714515209198,0.6867861151695251,0.00901681650429964,0.016673682257533073,0.000683699909131974,0.2860482931137085
1,3.7816633158271884e-10,0.0045260293409228325,1.3085839356552498e-10,1.156749185327044e-08,5.266856048513624e-11,0.9954739212989807
3,8.594331302447245e-05,0.00011577626719372347,0.002896033227443695,0.9325510263442993,0.06398747861385345,0.00036371429450809956
0,1.0,4.180983087954254e-14,1.1444078107034072e-12,2.499387632623473e-12,5.274479244750212e-15,2.1596799869294525e-12
4,7.50969320506556e-06,5.5662931117694825e-06,1.3840492556482786e-06,0.0006367592723108828,0.9993483424186707,3.819079665845493e-07
4,1.545301165606361e-05,2.9810897103743628e-05,0.00027127075009047985,0.018863115459680557,0.9807729721069336,4.7373734560096636e-05
0,0.9692911505699158,0.029762474820017815,1.57555177793256e-06,4.73723303002771e-05,8.239585724822973e-08,0.0008972627692855895
3,0.00017875671619549394,6.133521674200892e-05,0.0006145890802145004,0.149049773812294,0.8500719666481018,2.356978802708909e-05
4,0.00032660659053362906,5.170860504222219e-07,1.78567381681205e-06,0.00604589655995369,0.993624210357666,1.0439489415148273e-06
4,6.602700159419328e-05,6.514515553135425e-05,2.0969546312699094e-05,0.09577729552984238,0.9040672779083252,3.180171461281134e-06
1,1.8187898604082875e-05,0.5774230360984802,6.053651446791264e-08,7.96041547346249e-07,2.1648041581556754e-08,0.42255789041519165
2,5.435722869151505e-06,6.627723905694438e-06,0.9998440742492676,5.289958789944649e-05,1.5825244190637022e-05,7.518017082475126e-05
5,1.9318755221320316e-05,0.0048631844110786915,9.969598067982588e-06,0.0008140116697177291,1.019345745589817e-06,0.9942923784255981
3,8.114747629406338e-07,6.21105940012967e-08,2.522822342143627e-06,0.9999805688858032,1.4899387679179199e-05,1.1774201311709476e-06
2,0.00012172669812571257,7.030234701232985e-05,0.006909248419106007,0.9921844601631165,0.000641069607809186,7.316612754948437e-05
4,0.00010564413241809234,1.703915768302977e-05,0.00041006613173522055,0.0003539790050126612,0.9991108775138855,2.3522661649622023e-06
5,7.859662218834274e-07,3.432892481214367e-05,2.0785424936775598e-08,4.7199839059430815e-07,2.078929917104233e-09,0.9999643564224243
2,0.0031946192029863596,0.000548243522644043,0.9823205471038818,0.01178071554750204,0.002012060722336173,0.0001437908213119954
0,1.0,3.7077966565102205e-12,2.791905873156253e-10,2.9661453848639496e-11,1.902793379674264e-13,3.587612151800812e-11
1,0.0024255423340946436,0.9154905676841736,0.0001396627485519275,0.0006301213288679719,4.934884600515943e-06,0.08130913227796555
3,2.3757431790727424e-06,7.292306690942496e-06,2.333691736566834e-05,0.989557683467865,0.010400252416729927,9.15550390345743e-06
5,1.2466564839996863e-05,0.0009519415907561779,1.3480134839483071e-05,8.966489986050874e-05,1.0337609637645073e-05,0.9989221096038818
0,0.9926556348800659,7.495286263292655e-05,0.0004466002283152193,0.005906389094889164,4.326409452914959e-06,0.0009120806353166699
3,2.652378498169128e-06,8.783764496911317e-05,4.6491638983070516e-08,0.9997938275337219,0.00011480895773274824,8.847845265336218e-07
1,1.7317900585789303e-11,0.9998200535774231,1.7098823745786973e-10,1.1949088940532704e-10,2.417120106498749e-12,0.0001799832098186016
2,5.1924114785606434e-08,3.764302221043181e-07,0.9999949932098389,2.6315492505091242e-06,6.867694537504576e-07,1.2987319450985524e-06
3,4.338896530953207e-08,7.044248517829033e-10,2.15460165264858e-08,0.9983794689178467,0.001620489521883428,1.2633267765238543e-08
4,0.0022062158677726984,1.7024318367475644e-05,2.327145921299234e-05,0.0529395192861557,0.9447962641716003,1.7735661458573304e-05
1,9.51112077984817e-09,0.9999713897705078,2.2818179786554538e-05,3.574778020265512e-07,1.274536316486774e-07,5.268616405373905e-06
1,5.401481670795627e-13,1.0,4.275403815701129e-12,7.92011855405006e-12,4.9547852935339157e-14,1.0738626876616308e-08
4,0.005387699231505394,0.01938377507030964,0.0010672309435904026,0.011138548143208027,0.9609811305999756,0.0020416241604834795
0,1.0,4.011005763637776e-11,1.3533163478740562e-09,3.1481637297048337e-09,1.1505481289919572e-10,3.613442878247497e-10
5,3.5250868677394465e-05,2.2209978851606138e-05,0.0006418025004677474,6.013494385115337e-06,1.1008145520463586e-05,0.9992838501930237
2,1.785284212019178e-06,2.984246748383157e-05,0.9996514320373535,7.941436706460081e-06,2.5473511868767673e-06,0.0003064691263716668
5,1.923849367813091e-06,2.5517008907627314e-05,3.307027611754165e-07,9.476922286921763e-07,6.357127091405346e-08,0.9999712705612183
2,3.902056050719693e-05,8.687106856086757e-06,0.9963005781173706,0.0035377293825149536,3.396009196876548e-05,8.004003029782325e-05
0,0.9999991655349731,1.8344735508435406e-07,6.854509138065623e-08,4.033911977785465e-07,2.8390625961272065e-10,1.3527952091862971e-07
0,1.0,5.822961557377937e-10,7.247646233166094e-11,9.174614540308212e-11,4.1136923511694845e-13,1.6814665215747482e-08
0,0.9988991022109985,3.5078749078820692e-06,5.721661727875471e-05,0.0009810748742893338,5.677086301147938e-05,2.3243776468007127e-06
0,1.0,4.556509249770135e-13,4.539464359964995e-09,4.164391498306941e-09,4.237608319801467e-10,2.5459497357549488e-11
5,1.378900265081029e-07,0.5980440974235535,3.4080851037288085e-05,3.8567319279536605e-05,6.288402119025704e-07,0.40188249945640564
0,0.9999058246612549,4.825167707167566e-05,8.746507518253566e-08,9.480947937845485e-07,7.647409816513573e-09,4.482867370825261e-05
1,0.9826574921607971,0.016488682478666306,2.6149671157327248e-06,0.00014062820991966873,2.23092544437975e-09,0.0007106639677658677
2,0.0008277259767055511,0.00019226776203140616,0.9882016777992249,0.005426271352916956,0.0052345977164804935,0.00011741811613319442
4,0.00015543682093266398,5.439745223156933e-07,9.490627235209104e-06,0.0013903261860832572,0.9984435439109802,5.873673103451438e-07
3,0.0010573265608400106,0.010664733126759529,0.09278800338506699,0.8796798586845398,0.0031855942215770483,0.0126244081184268
4,0.00311057991348207,0.00023509947641287,0.00029674608958885074,0.12359438091516495,0.8726608753204346,0.0001022482174448669
2,2.176388807129115e-05,0.00042402916005812585,0.9698717594146729,0.002413420006632805,0.0003298399969935417,0.026939161121845245
5,0.003432500408962369,0.048811785876750946,0.0065733869560062885,0.49751415848731995,4.62051757494919e-05,0.44362199306488037
5,2.1778660084237345e-05,6.189706618897617e-05,5.006448191124946e-05,0.0006192629807628691,1.93447817764536e-06,0.9992450475692749
1,0.0005168372881598771,0.999458372592926,7.950464464556717e-08,7.38059156901727e-07,1.5731242086758357e-08,2.390519694017712e-05
2,0.0004128455475438386,6.0982556533417664e-06,0.9977838397026062,0.00015953375259414315,0.001631112303584814,6.55466465104837e-06
2,1.7971515831050056e-08,1.8778747516989824e-06,0.9999948740005493,9.769980380269772e-08,1.6367754085422348e-07,2.8959491373825585e-06
1,4.010984775959514e-05,0.0054754954762756824,0.006145137827843428,0.00019249184697400779,0.004170975647866726,0.9839757680892944
3,1.8381131283717878e-08,1.4392601555002216e-09,1.8426088432832444e-09,1.0,3.749090815574618e-09,4.916407725374938e-09
3,2.7224386940361e-06,5.48152002011193e-07,8.115423952403944e-06,0.9687605500221252,0.031224878504872322,3.197447540514986e-06
4,3.296509385108948e-05,0.00011227757204324007,0.016192328184843063,0.0004237452812958509,0.9830941557884216,0.0001444918307242915
0,0.9997296929359436,9.017353477247525e-07,0.0002066314482362941,6.19858328718692e-05,4.57411061915991e-07,3.241281945065566e-07
1,0.14787185192108154,0.8434532284736633,0.0017642650054767728,0.002540260786190629,0.00014768095570616424,0.004222767427563667
4,0.003193874144926667,0.00011810072464868426,0.0003146812960039824,0.02665535919368267,0.9645115733146667,0.005206395406275988
2,0.00024662347277626395,2.8883609047625214e-05,0.925169825553894,0.00019873490964528173,0.07434689253568649,9.074919944396242e-06
3,3.76494745069067e-06,0.0004916288889944553,2.9487859137589112e-05,0.9991143345832825,9.04236912901979e-06,0.0003517083532642573
0,0.99998939037323,2.9315214700176284e-09,4.85390773974359e-06,5.571372639678884e-06,1.2527436865639174e-07,5.058408358848965e-09
3,5.7702851385954546e-09,5.0272328522282805e-09,3.219247801666825e-08,0.9740558862686157,0.02594405971467495,8.00206922946245e-09
4,0.001117815263569355,9.979932656278834e-06,0.00027562587638385594,0.019131198525428772,0.979454755783081,1.0477789146534633e-05
1,1.257346298189077e-07,0.9992032647132874,0.0007932141306810081,1.5964607769092254e-07,1.8853514802685822e-06,1.4250638287194306e-06
0,1.0,2.9558624992098714e-10,8.356095329564717e-12,1.852088794829232e-11,1.028081792806934e-15,5.274032766067194e-09
3,5.886467313587218e-09,3.053183483814337e-09,1.389691295372586e-08,0.9999784231185913,2.1354862838052213e-05,2.095944324764787e-07
3,5.6769764341879636e-05,2.1974524315737654e-06,9.208264964399859e-05,0.9548145532608032,0.04503205791115761,2.3563491140521364e-06
1,2.933161704277154e-05,0.9823386073112488,3.1767347536515445e-05,0.007128103170543909,5.118469289300265e-06,0.010467126034200191
4,0.007153699174523354,8.572444130550139e-06,3.7970439734635875e-06,0.006520829163491726,0.9862511157989502,6.20293285464868e-05
3,0.0015252638841047883,0.5005046725273132,0.2638096213340759,0.03952307254076004,0.1862461417913437,0.008391224779188633
5,0.0003525781794451177,0.0006147419335320592,0.008808665908873081,0.0785852000117302,0.00010673336510080844,0.9115321636199951
2,5.862268448453278e-09,6.2476050999293875e-09,0.9999998807907104,3.377011026373111e-08,5.046059570190664e-09,5.021799154292239e-08
4,1.7965654478757642e-05,2.248006921945489e-06,1.123769266087038e-06,0.38223010301589966,0.6177476644515991,9.650510719438898e-07
2,7.426868364746042e-07,6.870761808386305e-07,0.9999752044677734,2.4241771825472824e-06,1.9079626767393165e-08,2.099184348480776e-05
3,0.0007452110294252634,0.0014473078772425652,0.03238796815276146,0.289197713136673,0.6731371283531189,0.0030846528243273497
5,0.10431527346372604,0.1682663857936859,6.897738785482943e-06,6.778936221962795e-05,5.730159955419367e-07,0.7273430824279785
2,0.00012367620365694165,0.0024348925799131393,0.9423382878303528,0.016778891906142235,0.03694813698530197,0.001376046217046678
4,9.710578888189048e-05,9.65445906331297e-06,7.287365860975115e-06,0.10635808855295181,0.8935241103172302,3.739844714800711e-06
5,1.1946121048822533e-05,0.007805774919688702,1.7936108633875847e-05,0.1987207680940628,2.861953544197604e-05,0.7934148907661438
5,7.03768987531106e-10,3.748950985027477e-05,4.349650847834674e-11,5.906164446400908e-10,5.247485931024476e-13,0.999962568283081
3,2.512901119189337e-06,2.1174516859900905e-06,1.1422467878219322e-06,0.9912785887718201,0.008682690560817719,3.299363743280992e-05
3,0.00010944798850687221,7.126360287657008e-05,1.1608426575548947e-05,0.007971556857228279,0.9918346405029297,1.4371348697750363e-06
1,1.585885378574403e-08,0.9999995231628418,1.0630171942693778e-07,3.6697931360407665e-09,2.0602456629603694e-08,3.8171461369529425e-07
3,4.838214522351336e-07,1.5423479737819434e-07,5.068733344160137e-07,0.999994158744812,2.9834352517355e-06,1.786703819561808e-06
0,0.9999985694885254,4.3147718997715856e-07,3.3390133324928684e-08,8.082270710474404e-07,1.3139659360561495e-09,2.1199835487095697e-07
3,0.10659845173358917,0.0034073088318109512,0.00018157318118028343,0.8859354853630066,0.00176666968036443,0.002110443077981472
2,0.0035142197739332914,0.0172348003834486,0.9728121757507324,0.0026126685552299023,0.00015524899936281145,0.003670909907668829
0,0.9997928738594055,2.8762329748133197e-05,4.523458756011678e-06,1.8377852484263713e-06,7.124595668983602e-08,0.00017185331671498716
2,5.8995870411138185e-09,6.374328620495362e-09,0.9999998807907104,5.9995368673071425e-09,1.626723822312215e-08,1.007650993756215e-07
5,1.0110520634043496e-06,0.00013701429998036474,2.58661629004564e-07,3.7075744785397546e-07,1.3567355572341455e-10,0.9998612403869629
1,3.8968624241160943e-16,1.0,6.769223030250658e-18,6.23665065107421e-17,6.557670761409608e-20,8.019614139431752e-11
4,0.012108362279832363,4.617568720277632e-06,0.006616147700697184,0.003879969008266926,0.9773814678192139,9.340189535578247e-06
5,0.3059704601764679,0.030467500910162926,0.000230623540119268,0.02349669113755226,0.00025150293367914855,0.6395832896232605
3,0.00013622763799503446,1.3949521417089272e-05,0.00012361780682113022,0.7393957376480103,0.2603185772895813,1.1878093573614024e-05
1,8.213547698687762e-05,0.0002575933176558465,5.126024552737363e-05,0.00010591125464998186,6.286429652391234e-06,0.9994968175888062
5,1.932171533880478e-09,9.182464418699965e-05,6.044630573853738e-09,8.170015775021966e-08,5.591859197906501e-10,0.9999080896377563
3,0.015008938498795033,1.740086190693546e-05,0.00849150586873293,0.9754584431648254,0.0006905352929607034,0.0003331975021865219
4,0.0023269217927008867,0.00024244595260825008,0.062127791345119476,0.304019570350647,0.6309300661087036,0.00035313007538206875
1,1.8374661792108782e-08,0.9999912977218628,1.1211258055254802e-07,4.4678056809743794e-08,1.6360790056069163e-08,8.55874259286793e-06
5,9.338701545402728e-08,1.4138595361146145e-06,1.87426185682682e-10,4.3001269212084026e-09,1.87257067491009e-11,0.9999984502792358
3,1.3490872561305878e-06,4.1322168726765085e-06,1.1419441761972848e-05,0.9982615113258362,0.0017060203244909644,1.5619500118191354e-05
0,0.9999980926513672,6.723077206061134e-08,4.02512867481164e-08,1.700962911854731e-06,7.891724607134165e-08,4.820178034492528e-08
5,0.007128243334591389,0.005552861373871565,5.184876135899685e-05,0.002143268007785082,0.00014623269089497626,0.9849776029586792
0,0.9999653100967407,2.9386694677668856e-07,5.349786988517735e-06,4.44317674919148e-06,1.1279638556516147e-08,2.464290810166858e-05
3,1.3483224847732345e-07,3.0820860530411665e-08,9.959163662642823e-07,0.9997467398643494,0.0002519249392207712,2.050340270898232e-07
5,1.3223221685620956e-05,9.98177783912979e-05,2.925664375652559e-05,3.1516158287558937e-06,1.8675663113754126e-06,0.9998527765274048
1,3.50268637703266e-05,0.9951901435852051,0.0014276881702244282,0.00026709327357821167,1.1439975423854776e-05,0.0030686785466969013
1,2.1772482796222903e-05,0.3669257164001465,7.50305025576381e-06,2.7859461624757387e-05,5.658991426571447e-07,0.6330165863037109
1,1.0907289151873556e-06,0.9996795654296875,2.0356429786261288e-07,1.5099503798410296e-06,1.8064655478156055e-06,0.00031574894092045724
2,6.492385296041903e-07,1.3273795957502443e-05,0.9998145699501038,3.693412509164773e-07,0.00014830766303930432,2.2874490241520107e-05
4,0.001343435957096517,3.951005055569112e-06,0.00018611238920129836,0.0032389468979090452,0.9952250719070435,2.343660526094027e-06
2,2.157176822947804e-05,4.062695006723516e-05,0.9995216131210327,0.00020278323790989816,3.220037979190238e-05,0.00018127965449821204
4,0.0002738898037932813,5.901779331907164e-06,4.871548298979178e-06,0.02816086634993553,0.9715512990951538,3.134728331133374e-06
1,0.0005795395118184388,0.9906072616577148,0.003358270740136504,0.003960577771067619,0.00016867226804606616,0.0013256730744615197
2,1.5317897350541898e-06,5.956890163361095e-07,0.9999605417251587,1.0097643098561093e-05,1.2143368621764239e-06,2.6020554287242703e-05
0,0.999967098236084,3.065718919970095e-05,7.045363736857269e-10,3.790167113493226e-08,2.060047271656984e-10,2.229333631476038e-06
0,0.9998865127563477,3.9229220419656485e-05,1.32388515794446e-06,6.529109668917954e-05,3.1979704999685055e-06,4.41574229625985e-06
5,0.0011479244567453861,0.21165677905082703,0.0006036548293195665,0.005067061632871628,0.0006265088450163603,0.7808980345726013
1,3.95540350472956e-10,1.0,6.798174870259466e-12,4.7520849477677984e-09,8.183825145335888e-11,2.682551603072625e-08
4,1.4258131159294862e-05,3.1073302579898154e-06,7.497762908315053e-07,0.004113169852644205,0.9958685636520386,2.6157945853810816e-07
2,2.422566751647537e-07,9.467602524182439e-08,0.9999988079071045,1.4173166107411816e-07,1.5040222933748737e-07,6.054138452782354e-07
3,0.0029485970735549927,6.508102524094284e-05,0.009092354215681553,0.9834696054458618,2.0002145902253687e-05,0.004404434002935886
2,6.219213446456706e-07,6.796070692871581e-07,0.9993847608566284,2.9671013180632144e-05,6.596989351237426e-06,0.0005775564350187778
0,0.9999580383300781,1.1092834029113874e-07,6.469751667737e-08,3.991062112618238e-05,1.6000401501514716e-06,2.550061424244632e-07
0,0.9999889135360718,7.683861440455075e-07,7.468574381164217e-08,1.0070198186440393e-06,1.2859022735511871e-09,9.215196769218892e-06
2,1.3684257282875478e-05,0.0006007294286973774,0.9981278777122498,0.0003541256010066718,0.0008763819350861013,2.7259047783445567e-05
5,8.560080977382256e-10,2.844757091224892e-06,9.194563443948311e-10,7.842895777265824e-10,2.5856776719734853e-09,0.9999971389770508
4,2.680485749806394e-06,5.025112770340456e-09,2.9920606436917296e-08,0.0005275103030726314,0.9994699358940125,1.2767273904756848e-09
3,8.598960654637722e-09,2.104153074000692e-09,1.718694342400795e-08,0.9999697208404541,3.0198669264791533e-05,2.8011211128387004e-08
5,4.469341874369093e-08,4.8173424147535115e-05,1.8693173231554283e-08,4.257287855580216e-08,3.1498614827540905e-09,0.9999517202377319
4,0.0008158163400366902,5.1354014431126416e-05,9.486867202213034e-05,0.009554708376526833,0.9894801378250122,3.1608658446202753e-06
3,0.000398423959268257,0.0005140010616742074,0.00012134908320149407,0.025622185319662094,0.973297655582428,4.635845107259229e-05
0,0.9999983310699463,1.0679950435132923e-07,1.7369133908928802e-10,6.255270745825214e-10,6.852864629924849e-13,1.6205417523451615e-06
4,0.017506616190075874,7.449579425156116e-05,0.004193533211946487,0.0017183239106088877,0.9760235548019409,0.0004834759165532887
5,0.0002802023373078555,1.1328415894240607e-05,2.14272895391332e-05,8.351620635949075e-05,1.4133302101981826e-06,0.9996021389961243
2,1.671319471707733e-10,5.643167710900343e-08,1.0,3.6869188257959706e-10,8.701763754004332e-09,8.586972799484727e-10
0,1.0,1.3972588277372244e-12,1.2212500975772311e-11,1.9460955416605863e-11,3.309234396925431e-14,5.4064756144223125e-11
0,0.9961550831794739,0.0011524438159540296,0.00023229073849506676,0.0018679270287975669,5.935989975114353e-06,0.0005863651167601347
4,6.508228398161009e-05,1.16776045615552e-05,8.224665180023294e-06,0.004668546840548515,0.9952183365821838,2.8039847165928222e-05
3,0.0004356375429779291,1.315136887569679e-05,4.8832425818545744e-05,0.10313684493303299,0.8963620662689209,3.424875103519298e-06
1,0.023639878258109093,0.9749258160591125,0.000256547296885401,0.001003216253593564,2.116691803166759e-06,0.00017234090773854405
3,7.449810073012486e-05,0.00023047740978654474,0.00031589440186508,0.9863392114639282,0.010757358744740486,0.002282603643834591
