label,class_0,class_1,class_2,class_3,class_4,class_5
2,1.6242758647422306e-05,1.1349225133017171e-05,0.9950911998748779,0.004737339448183775,0.00013065776147414,1.3211150871939026e-05
0,0.9992600083351135,4.630524563253857e-05,1.1728506876806932e-07,9.307222171628382e-06,2.9504267331503797e-06,0.000681218400131911
5,0.019794901832938194,0.1950896978378296,4.35587608080823e-05,0.00025690370239317417,4.945574619341642e-05,0.7847654819488525
4,0.0005587856285274029,7.347606151597574e-05,0.00023205946490634233,0.014896233566105366,0.9842326641082764,6.679708803858375e-06
5,0.07923637330532074,0.010057923384010792,0.00960601307451725,0.01480099093168974,0.005494954530149698,0.8808037042617798
0,0.9965204000473022,0.0019645756110548973,2.4748926080064848e-05,0.0005224012420512736,5.2961349865654483e-05,0.0009149587131105363
5,0.04457659646868706,0.002356093842536211,0.003736320650205016,0.0048506902530789375,0.0017447777790948749,0.9427355527877808
3,0.00010611697507556528,0.0005736000603064895,0.01616998389363289,0.9352171421051025,0.04631904140114784,0.0016141119413077831
5,0.0010933291632682085,0.2932577133178711,0.0006482958560809493,0.00032329169334843755,7.062905206112191e-05,0.7046066522598267
4,0.0002516905078664422,0.00019510234415065497,0.0022588171996176243,0.6851487755775452,0.31115034222602844,0.0009953000117093325
4,0.00017478603695053607,0.001323810196481645,0.014679658226668835,0.04568130522966385,0.9328592419624329,0.005281200632452965
2,2.790479629766196e-05,3.7150424759602174e-05,0.9892025589942932,0.009556797333061695,0.0006340856198221445,0.0005414764164015651
1,0.0005439937813207507,0.9739223122596741,0.0064558545127511024,0.007700539194047451,0.0005154188838787377,0.010861904360353947
5,0.004154440481215715,0.004185822326689959,0.00875130482017994,0.013109656982123852,0.009450715966522694,0.9603481292724609
1,2.9209993954282254e-05,0.9592744708061218,0.008129909634590149,0.001438120729289949,8.620770677225664e-05,0.03104204311966896
5,0.0029795607551932335,0.21163351833820343,0.04630047082901001,0.011633695103228092,0.005013673100620508,0.7224390506744385
1,9.411167411599308e-05,0.9604825973510742,0.001010054606013,0.0004907538532279432,0.00010140905942535028,0.03782115876674652
2,2.1224126612651162e-05,4.860586341237649e-05,0.9976844787597656,0.001028779661282897,0.001174330827780068,4.26514889113605e-05
5,0.01910231076180935,0.0030362119432538748,0.00016029809194151312,0.0005505681619979441,0.0001402087655151263,0.9770104885101318
5,0.049040284007787704,0.17666547000408173,0.005165180657058954,0.021235190331935883,0.00914817862212658,0.7387456893920898
4,8.195191185222939e-05,0.0005784629029221833,0.00021132041001692414,0.6254196166992188,0.37341246008872986,0.00029622454894706607
3,6.45593463559635e-05,5.7611097872722894e-05,0.01499260775744915,0.9782377481460571,0.0065592210739851,8.832028834149241e-05
3,2.6562463972368278e-05,0.0001583344565005973,0.002971220063045621,0.9765688180923462,0.019574860110878944,0.0007002837373875082
1,0.005875851958990097,0.608017086982727,0.11026718467473984,0.04462180286645889,0.199360653758049,0.031857382506132126
1,0.0006335763027891517,0.6137890219688416,0.015941768884658813,0.010540800169110298,0.0013868450187146664,0.35770800709724426
5,2.4036135073401965e-05,0.9645892381668091,0.005984597373753786,0.001555392169393599,4.321440792409703e-05,0.027803504839539528
4,0.02649783156812191,0.001388191943988204,0.025598155334591866,0.015055050142109394,0.9300564527511597,0.0014042448019608855
3,0.00021921770530752838,0.008160289376974106,0.025844642892479897,0.6454083323478699,0.31548944115638733,0.004878054838627577
0,0.9999986886978149,4.141930531886828e-08,1.3238802276660522e-09,1.6323514273608453e-07,6.396286380550009e-07,4.947826255374821e-07
3,3.438056955928914e-05,0.00016786836204119027,0.008912523277103901,0.9386903047561646,0.0487414188683033,0.00345350569114089
3,2.0327899619587697e-05,9.561847946315538e-06,0.005288913380354643,0.9895862936973572,0.004952654708176851,0.00014224920596461743
2,9.995567779697012e-06,0.00033517813426442444,0.9986237287521362,0.0007416153093799949,0.00025260899565182626,3.68894288840238e-05
1,5.542625513044186e-05,0.8313329219818115,0.15277768671512604,0.005377812776714563,0.0035572811029851437,0.006898955907672644
4,0.018324583768844604,0.01483128871768713,0.05921829491853714,0.13204431533813477,0.6694636344909668,0.10611793398857117
1,0.0003817866963800043,0.9494450092315674,0.013472024351358414,0.018929053097963333,0.00217535812407732,0.015596844255924225
1,0.0013669682666659355,0.03578054532408714,6.076129284338094e-05,0.0002103142032865435,3.8821162888780236e-05,0.9625425934791565
3,0.0011702472111210227,0.0013650304172188044,0.08784161508083344,0.42690643668174744,0.4734281897544861,0.009288572706282139
0,0.9999992847442627,4.112799337208095e-11,7.442311198736784e-13,2.781763708270546e-09,3.1392870525337457e-09,6.722383432133938e-07
4,0.0009069386869668961,0.0001229085319209844,0.00044821295887231827,0.004648730158805847,0.993870735168457,2.4053172182902927e-06
4,3.048935286642518e-05,0.0005630403175018728,0.0014077919768169522,0.06658552587032318,0.9313092827796936,0.0001038381815305911
0,0.9781293869018555,0.009368948638439178,0.00011922663543373346,0.006217407062649727,0.0007592681795358658,0.005405628588050604
3,1.5983088815119117e-05,0.000468364916741848,0.0006345222936943173,0.5974634885787964,0.40132665634155273,9.098351438296959e-05
4,0.0014946880983188748,0.00016507534019183367,0.005641883704811335,0.011195625178515911,0.9810975790023804,0.000405157043132931
4,0.0004103977989871055,7.058358460199088e-05,0.0005104865995235741,0.016590459272265434,0.9824059009552002,1.2173828508821316e-05
1,0.007006405387073755,0.35098177194595337,4.0934450225904584e-05,0.00030916821560822427,7.4411505011084955e-06,0.6416542530059814
2,1.3567335372499656e-05,0.0017993790097534657,0.9846000075340271,0.008844505995512009,0.00433951523154974,0.000403070414904505
5,0.00018605256627779454,0.03217538818717003,0.0003906889178324491,0.0019098261836916208,0.00021847966127097607,0.9651196002960205
3,2.2324513793137157e-06,2.628282891237177e-05,0.0002505003067199141,0.9985218644142151,0.001044715172611177,0.0001543621765449643
2,4.277779225958511e-05,0.0002288203249918297,0.7109307646751404,0.285981684923172,0.0025171113666146994,0.00029883909155614674
4,0.0031160423532128334,0.003070158651098609,0.32806575298309326,0.01421591080725193,0.6504344344139099,0.001097763073630631
5,0.283229261636734,0.10888303071260452,0.00020478024089243263,0.003920334856957197,0.002044070977717638,0.601718544960022
2,0.000288410228677094,0.03366047143936157,0.777687668800354,0.1570645272731781,0.024352170526981354,0.006946783512830734
0,1.0,1.8563373060942467e-10,2.438115681568931e-12,8.820216224059152e-10,3.019821193106509e-08,1.3888600491895886e-08
1,0.08829894661903381,0.5211008787155151,0.006357595324516296,0.03783970698714256,0.005983257200568914,0.3404196798801422
3,0.0017940254183486104,0.001604710821993649,0.27729105949401855,0.275066077709198,0.44302821159362793,0.0012159387115389109
5,0.0012749566230922937,0.05297272652387619,0.00017832723096944392,0.002218597801402211,9.390008199261501e-05,0.9432615637779236
0,0.9926034808158875,0.0011843815445899963,0.00015088901272974908,0.003836561692878604,0.0015465685864910483,0.0006781847914680839
3,4.2499050323385745e-05,0.0004582309629768133,0.017412949353456497,0.9714826345443726,0.010345530696213245,0.0002581977751106024
1,4.1823750507319346e-05,0.983942985534668,0.00021589522657450289,0.00018198517500422895,0.00011900351091753691,0.015498163178563118
2,5.2333984058350325e-05,6.796408706577495e-05,0.9447981715202332,0.05295358598232269,0.0012997803278267384,0.0008281469927169383
3,1.9744829842238687e-05,4.885548150923569e-06,0.0005980173009447753,0.9543211460113525,0.04491529241204262,0.00014084177382756025
4,0.003738868050277233,7.739012653473765e-05,0.05137591436505318,0.024176761507987976,0.9148105978965759,0.005820440128445625
1,8.217658660214511e-07,0.9951063394546509,0.0026826555840671062,0.0001451212156098336,7.968802674440667e-05,0.001985444687306881
1,2.1842615183231828e-07,0.9989075660705566,2.4465543901897036e-06,6.62244128761813e-05,1.4987634131102823e-05,0.0010085557587444782
4,0.06566523760557175,0.01135663129389286,0.0005137313273735344,0.03641091287136078,0.8843229413032532,0.001730470103211701
0,0.9999567270278931,6.664507736786618e-07,8.099655168791742e-09,2.087977691189735e-06,8.25533618353802e-07,3.966873191529885e-05
5,0.008147637359797955,0.005183848086744547,0.5796116590499878,0.10362368077039719,0.18421994149684906,0.11921325325965881
2,0.001057955203577876,9.62986596277915e-05,0.9557915925979614,0.02262776903808117,0.020044881850481033,0.00038149961619637907
5,0.0014888988807797432,0.044918447732925415,0.00015023585001472384,0.0011275879805907607,5.1384475227678195e-05,0.9522634744644165
2,3.3544227335369214e-05,0.00025272200582548976,0.7426798343658447,0.2560111880302429,0.0009749153396114707,4.776433706865646e-05
0,0.9985213875770569,0.0007198807434178889,2.6034769689431414e-05,0.00042002066038548946,0.00015561877808067948,0.00015707925194874406
0,0.999934196472168,5.3595626923197415e-06,6.592305368258167e-08,5.739003881899407e-06,2.5318881853308994e-06,5.2046263590455055e-05
0,0.9962390661239624,0.0002154580579372123,0.00031079709879122674,0.0018542903708294034,0.0013377948198467493,4.250412530382164e-05
0,0.9999948740005493,1.2127061133071493e-08,3.1612106266010187e-09,8.592340350332961e-07,1.4630498981205164e-06,2.852294528565835e-06
5,0.0004007586103398353,0.3249802589416504,0.015187079086899757,0.003132845973595977,0.0011332602007314563,0.6551658511161804
0,0.9983556866645813,0.0013852007687091827,6.684653044430888e-07,0.00010701899009291083,1.0080370884679724e-05,0.00014122344146016985
1,0.04116443172097206,0.858955979347229,0.01072104461491108,0.03178942948579788,0.00042001312249340117,0.05694910138845444
2,0.005371884908527136,0.0044954740442335606,0.6929734349250793,0.21270479261875153,0.07275286316871643,0.011701495386660099
4,0.0049078878946602345,0.0004762364842463285,0.014543209224939346,0.021875668317079544,0.9560987949371338,0.002098238095641136
3,0.002395756309852004,0.0005373998428694904,0.0611567460000515,0.9319552779197693,0.002311664167791605,0.0016431250842288136
4,0.0021686390973627567,0.0002474884095136076,0.0011144710006192327,0.06534144282341003,0.9309219121932983,0.00020593100634869188
2,0.00023551755293738097,0.006250647362321615,0.9612451791763306,0.017606062814593315,0.003916135523468256,0.010746392421424389
5,0.001462732208892703,0.18224360048770905,0.005054785404354334,0.0028827704954892397,0.0008016173378564417,0.8075544834136963
5,0.002027662470936775,0.0012722206301987171,3.454072793829255e-05,0.0003859992721118033,4.406558218761347e-05,0.9962356686592102
1,0.005430079996585846,0.924415647983551,0.0001237317337654531,0.001969861099496484,5.552470975089818e-05,0.06800520420074463
2,0.003553227288648486,0.0021938763093203306,0.7530940175056458,0.009553720243275166,0.23106716573238373,0.0005379664362408221
2,9.003523155115545e-05,0.06508150696754456,0.9301719665527344,0.0014772186987102032,0.001615082030184567,0.0015641824575141072
1,0.00046288600424304605,0.8862705826759338,0.005345119629055262,0.00122407719027251,0.0006845152820460498,0.10601285845041275
3,1.5240012544381898e-05,4.366497523733415e-05,0.0007946433033794165,0.9940979480743408,0.005025608465075493,2.295750346092973e-05
3,8.732059359317645e-05,0.00014812228619121015,0.013131709769368172,0.9754109382629395,0.011180059053003788,4.183028431725688e-05
4,0.0004457705363165587,0.12525932490825653,0.10321805626153946,0.018782839179039,0.7517760396003723,0.0005180026637390256
0,0.9977485537528992,0.00025441759498789907,0.000224396659177728,0.0013444720534607768,0.00038880720967426896,3.928113073925488e-05
1,2.6414116291562095e-05,0.9745912551879883,0.018017729744315147,0.0026077318470925093,0.0038977714721113443,0.0008590092766098678
4,0.025096051394939423,0.0011837589554488659,0.0045465752482414246,0.3054550886154175,0.6612288951873779,0.002489666920155287
2,0.010069876909255981,0.001225145417265594,0.44942036271095276,0.019952861592173576,0.5110399127006531,0.00829185638576746
3,5.130012868903577e-05,0.007861689664423466,0.0007476650062017143,0.9817080497741699,0.007600211538374424,0.002031144453212619
0,0.9993103742599487,0.00011317050666548312,2.0236226191627793e-05,0.00043742338311858475,4.019912375952117e-05,7.862864003982395e-05
3,5.217619218456093e-06,1.4758863471797667e-05,0.002488386118784547,0.9839914441108704,0.01343337818980217,6.680216029053554e-05
4,0.004734329413622618,0.000459077040432021,0.017752530053257942,0.17051754891872406,0.7944799065589905,0.012056679464876652
1,1.601820144969679e-06,0.9979439377784729,0.0012869697529822588,6.859964196337387e-05,6.492294778581709e-05,0.0006339654792100191
0,0.9975311160087585,0.0017331267008557916,1.1908736041732482e-06,0.0001276628318009898,5.168002644495573e-06,0.0006017847335897386
3,2.9369801268330775e-05,1.3883065548725426e-05,0.0012259413488209248,0.9679533243179321,0.02983894571661949,0.0009385782759636641
3,0.00036996754352003336,0.0014552876818925142,0.056712836027145386,0.7404257655143738,0.1996651291847229,0.001370976329781115
1,0.00023867074924055487,0.6573905944824219,0.007035922259092331,0.0039585349150002,0.0024375582579523325,0.32893872261047363
4,0.00418907729908824,0.0005510193877853453,0.17707975208759308,0.005306381732225418,0.8099974989891052,0.002876139944419265
3,0.0068850149400532246,0.07273273915052414,0.008936693891882896,0.48954877257347107,0.21140165627002716,0.21049514412879944
5,0.00023917465296108276,0.003434159327298403,0.003003552323207259,0.002600638661533594,0.00029750188696198165,0.9904249310493469
2,4.476905360206729e-06,1.1957487913605291e-05,0.9981738328933716,0.0017374145099893212,6.745169230271131e-05,4.881326276517939e-06
4,0.004328790120780468,8.59869469422847e-05,0.02335851639509201,0.0926927700638771,0.878230631351471,0.001303328899666667
2,2.350195472899941e-06,5.041975964559242e-05,0.9981285929679871,0.0018066784832626581,9.442852388019674e-06,2.481368710505194e-06
3,0.0002162216987926513,0.001435213373042643,0.5713152289390564,0.11022919416427612,0.3140706419944763,0.0027335358317941427
5,0.1146911010146141,0.1057184636592865,0.00036980031291022897,0.0020604711025953293,0.0004373424162622541,0.7767228484153748
2,0.00025164816179312766,0.4632079303264618,0.48204562067985535,0.015091605484485626,0.012278635986149311,0.02712457813322544
4,0.004006640054285526,0.003673449158668518,0.0314495675265789,0.15034238994121552,0.8079862594604492,0.00254175066947937
5,0.0010674170916900039,0.09369896352291107,0.0030624389182776213,0.007815808989107609,0.0017312566051259637,0.8926240801811218
5,0.0007057691691443324,0.09193574637174606,3.716061110026203e-05,0.0011180307483300567,0.00036037672543898225,0.9058429002761841
3,0.0007029396365396678,0.00018309944425709546,0.00022515088494401425,0.923453688621521,0.0724267065525055,0.003008413128554821
3,0.01547932717949152,0.0014201485319063067,0.005826424341648817,0.07853171229362488,0.8985447287559509,0.00019773647363763303
1,0.0006383808213286102,0.9544654488563538,0.0025005468633025885,0.0013461126945912838,0.00026230368530377746,0.04078716039657593
3,0.00011042075493605807,0.00018045016622636467,0.0001927537814481184,0.9796162843704224,0.019598616287112236,0.0003014501999132335
0,0.9990621209144592,0.00010690399358281866,4.067450936418027e-05,0.0005140442517586052,0.00020078055968042463,7.546826964244246e-05
3,0.929440438747406,0.007588404230773449,0.0021296455524861813,0.012730304151773453,0.04787405952811241,0.00023722279001958668
2,0.0001674061786616221,0.3772265911102295,0.6075953245162964,0.00842408835887909,0.00221256329677999,0.004374097567051649
0,0.9905157089233398,0.0024696560576558113,4.1242583392886445e-05,0.0008308737305924296,6.66359846945852e-05,0.0060760281048715115
2,1.9646036889753304e-05,1.5352528862422332e-05,0.9976586103439331,0.0017356897005811334,0.00037048745434731245,0.00020022412354592234
5,0.0014738542959094048,0.008551150560379028,0.001776080927811563,0.000282947497908026,7.531308074248955e-05,0.9878405928611755
1,3.335379616942191e-08,0.9989426732063293,0.0010079494677484035,3.0164228519424796e-05,4.302768047637073e-06,1.4871238818159327e-05
4,0.00017124439182225615,0.00017573752847965807,0.04098766669631004,0.024248022586107254,0.9342203140258789,0.00019692073692567647
5,0.8682030439376831,0.08414550125598907,0.0010194601491093636,0.009107240475714207,0.003016160801053047,0.03450866416096687
3,2.0503161067608744e-05,4.397890734253451e-05,0.011192082427442074,0.886694610118866,0.10177828371524811,0.0002704413782339543
1,0.0035776838194578886,0.08843326568603516,0.013979306444525719,0.0025693755596876144,0.003146176692098379,0.8882942199707031
5,1.7131498680100776e-05,0.003207581117749214,6.542182381963357e-05,2.4612936613266356e-05,5.695784238923807e-06,0.9966795444488525
3,0.020329706370830536,0.0019939830526709557,0.041461288928985596,0.9037597179412842,0.025284508243203163,0.007170870900154114
4,0.001486341585405171,0.0007738579879514873,0.5868042707443237,0.034925881773233414,0.37425747513771057,0.001752215437591076
1,0.001484511187300086,0.7542256116867065,0.0013672226341441274,0.0018319623777642846,0.00036274883314035833,0.24072793126106262
5,0.12505336105823517,0.4298166036605835,0.0004003220528829843,0.006438248325139284,0.00020308008242864162,0.43808841705322266
3,0.0007364365737885237,0.0014953300124034286,0.0005924715078435838,0.8381437063217163,0.15877939760684967,0.0002527149335946888
0,0.9999573230743408,1.4885370092088124e-06,2.0189723670682724e-07,5.6237213357235305e-06,3.285373895778321e-05,2.4274511360999895e-06
5,0.10523541271686554,0.2835557162761688,0.0009607698884792626,0.012586995027959347,0.0028696327935904264,0.5947914719581604
0,0.9989219903945923,9.638803749112412e-05,9.964992932509631e-05,0.0005631641834042966,0.0001192860581795685,0.00019945474923588336
3,7.18867449904792e-05,0.00020763561769854277,0.001503298059105873,0.9770585894584656,0.021052304655313492,0.00010624517017276958
5,0.0012195872841402888,0.10013628005981445,0.004043653141707182,0.0017432037275284529,0.00037056943983770907,0.8924866914749146
1,0.000138577408506535,0.9429318904876709,0.03854341059923172,0.005378066562116146,0.004696706309914589,0.008311311714351177
1,0.002846555784344673,0.18981564044952393,0.00039901098352856934,0.007386351935565472,0.00031634068000130355,0.7992360591888428
1,0.00039999783621169627,0.8148466348648071,0.00024386984296143055,0.0007847427041269839,0.00017366673273500055,0.18355108797550201
2,0.00040216429624706507,0.004262106958776712,0.9773316979408264,0.007203955668956041,0.00942294578999281,0.0013770846417173743
4,0.039085034281015396,0.0027610654942691326,0.08432889729738235,0.02287561446428299,0.8420064449310303,0.00894293561577797
2,0.004398009739816189,0.0003442053566686809,0.8423954248428345,0.025003407150506973,0.10855796188116074,0.01930106244981289
4,0.0031685642898082733,0.0002996675029862672,0.010618560016155243,0.028855858370661736,0.9569112062454224,0.00014608290803153068
1,3.437589475652203e-05,0.993421733379364,0.00442474614828825,0.0007252210634760559,0.0005543931620195508,0.0008394599426537752
2,6.538872548844665e-05,0.00012573369895108044,0.8958709836006165,0.10298782587051392,0.0005652091931551695,0.0003847905609291047
0,0.8653743267059326,0.0902588739991188,0.0006546459626406431,0.007658869028091431,0.0014673004625365138,0.03458597883582115
0,0.9978170394897461,0.00030254037119448185,0.00011049999739043415,0.0010937409242615104,0.0006544695352204144,2.1755729903816245e-05
5,0.10654902458190918,0.46619680523872375,0.00232367729768157,0.014705093577504158,0.0036253775469958782,0.4065999984741211
1,9.043283171195071e-06,0.9930689334869385,7.179774547694251e-05,0.003992112819105387,0.0002952073700726032,0.0025629308074712753
4,0.0001366554934065789,0.0003913164255209267,0.00023436336778104305,0.020037714391946793,0.9791966080665588,3.297647936051362e-06
2,1.7543146896059625e-05,8.130107744364068e-05,0.9792419075965881,0.020611025393009186,3.6457935493672267e-05,1.179156606667675e-05
3,0.046288274228572845,0.003513293107971549,0.007039843592792749,0.9331375360488892,0.0023180735297501087,0.007702963892370462
2,5.304942897055298e-05,0.001031699008308351,0.9887507557868958,0.005580496042966843,0.0005845014820806682,0.003999503795057535
0,0.9986864924430847,0.00021323258988559246,5.290081389830448e-05,0.0006137447198852897,0.0002864545676857233,0.00014721769548486918
0,0.7895908951759338,0.02232769876718521,0.00013591711467597634,0.0024567993823438883,0.0001771179522620514,0.18531154096126556
2,0.0002659717865753919,0.0024792824406176805,0.8689801692962646,0.08161292970180511,0.04604807868599892,0.0006134893046692014
5,3.8696187402820215e-05,0.00882252398878336,1.0267036714139977e-06,3.3888345569721423e-06,5.174641160010651e-07,0.9911337494850159
4,0.012555805966258049,0.0008158318814821541,0.015031704679131508,0.00513227516785264,0.965415894985199,0.001048467354848981
3,6.752658009645529e-06,0.00010670459596440196,1.0214389476459473e-05,0.9841824173927307,0.015662049874663353,3.187673064530827e-05
5,0.002680303528904915,0.01504391897469759,0.00026506654103286564,0.001417932566255331,0.00018213028670288622,0.980410635471344
4,0.022644612938165665,0.0014797596959397197,0.011988191865384579,0.01464536227285862,0.9491226673126221,0.00011940628610318527
3,0.0006349401664920151,0.0016652345657348633,0.030502349138259888,0.03262973576784134,0.9340946674346924,0.00047317679855041206
0,0.9999765157699585,1.086452539311722e-05,4.7759005639136376e-08,5.346939360606484e-06,1.7983927591558313e-06,5.509203674591845e-06
4,0.007813978008925915,0.0014144409215077758,0.7891510725021362,0.02508693002164364,0.1554323136806488,0.021101312711834908
5,0.34278419613838196,0.0476757250726223,0.006355069577693939,0.029981601983308792,0.0022278307005763054,0.5709755420684814
2,2.4560108613513876e-06,5.521670391317457e-05,0.9987009763717651,0.0010832450352609158,0.000134471440105699,2.358630626986269e-05
0,0.9999713897705078,6.422376372938743e-07,9.38184925303176e-08,5.650379534927197e-06,1.56302958203014e-05,6.572306119778659e-06
0,0.8771041035652161,0.0074007706716656685,0.015328078530728817,0.06531870365142822,0.019805757328867912,0.01504267007112503
4,0.016680030152201653,0.03442550450563431,0.03085523657500744,0.04454934224486351,0.7550739645957947,0.11841598153114319
3,0.0020386320538818836,0.00030133756808936596,0.0023493082262575626,0.18460391461849213,0.8106316328048706,7.52003033994697e-05
1,0.00021764390112366527,0.9947867393493652,0.0005577499978244305,0.0029347382951527834,3.554023351171054e-05,0.0014676462160423398
3,0.0014500422403216362,0.006753678433597088,0.0036457220558077097,0.674570620059967,0.30872318148612976,0.0048567806370556355
0,0.9999926090240479,8.008561280803406e-08,1.82651422875324e-08,1.963187060027849e-06,2.9956447633594507e-06,2.309443743797601e-06
0,0.9995461106300354,8.64047251525335e-05,1.3003923413634766e-05,0.00021965752239339054,9.753184713190421e-05,3.727063813130371e-05
0,0.9940341114997864,0.002959960838779807,0.00013994643813930452,0.0017202808521687984,0.000740380841307342,0.0004052977019455284
4,5.564242019318044e-05,4.67820318590384e-05,8.469661406707019e-05,0.8835911154747009,0.11620315909385681,1.8591186744743027e-05
4,0.003738721366971731,0.00020607099577318877,0.0005633882246911526,0.011504569090902805,0.9839534759521484,3.373255822225474e-05
2,2.4228086203947896e-06,0.00021220669441390783,0.9982170462608337,0.0014041116228327155,3.806118547799997e-05,0.0001261397555936128
1,0.006108549423515797,0.9832793474197388,0.000110809771285858,0.0010308639612048864,0.00040834478568285704,0.00906197540462017
0,0.998233437538147,0.0009388970793224871,1.979032276722137e-05,0.0006122179911471903,9.728456643642858e-05,9.836141543928534e-05
0,0.8432794809341431,0.005806172266602516,1.9335293472977355e-05,0.0007102712988853455,5.468866220326163e-05,0.15013006329536438
2,1.5331509075622307e-06,9.919633157551289e-05,0.9993869066238403,0.0004339937586337328,7.271255162777379e-05,5.674414296663599e-06
5,0.00556927639991045,0.0036052961368113756,0.00020505394786596298,0.0011337834876030684,4.9113637942355126e-05,0.9894375801086426
3,0.00010233803186565638,0.00012344734568614513,0.00011465830175438896,0.7607678174972534,0.23845408856868744,0.00043765013106167316
5,7.664263830520213e-05,0.568875253200531,0.004163113422691822,0.0009810893097892404,0.0003832530346699059,0.4255206286907196
2,0.000611531431786716,0.0005866808933205903,0.958045482635498,0.03261309489607811,0.007468868512660265,0.0006743434350937605
1,0.03568718209862709,0.8948943614959717,0.00022389720834326,0.024556856602430344,0.0028826044872403145,0.041755225509405136
